,Date,21201.0,21202.0,21205.0,21206.0,21207.0,21208.0,21209.0,21210.0,21211.0,21212.0,21213.0,21214.0,21215.0,21216.0,21217.0,21218.0,21222.0,21223.0,21224.0,21225.0,21226.0,21227.0,21228.0,21229.0,21230.0,21231.0,21234.0,21236.0,21237.0,21239.0,21251.0,21287.0
0,2020-04-11,17.0,32.0,18.0,89.0,71.0,89.0,60.0,0.0,14.0,25.0,44.0,42.0,137.0,37.0,37.0,68.0,55.0,21.0,84.0,41.0,0.0,38.0,51.0,62.0,39.0,29.0,109.0,40.0,37.0,61.0,0.0,0.0
1,2020-04-12,18.0,35.0,19.0,96.0,76.0,106.0,64.0,8.0,14.0,26.0,48.0,43.0,153.0,40.0,39.0,71.0,61.0,24.0,90.0,45.0,0.0,40.0,52.0,65.0,41.0,30.0,118.0,46.0,45.0,66.0,0.0,0.0
2,2020-04-13,19.0,37.0,20.0,98.0,79.0,108.0,64.0,8.0,14.0,28.0,52.0,45.0,155.0,44.0,42.0,77.0,63.0,25.0,91.0,49.0,0.0,45.0,53.0,71.0,43.0,30.0,121.0,47.0,48.0,71.0,0.0,0.0
3,2020-04-14,21.0,37.0,21.0,101.0,87.0,114.0,66.0,8.0,16.0,30.0,53.0,48.0,223.0,47.0,47.0,85.0,66.0,26.0,99.0,53.0,0.0,48.0,55.0,76.0,43.0,30.0,127.0,49.0,54.0,72.0,0.0,0.0
4,2020-04-15,21.0,37.0,25.0,110.0,92.0,119.0,69.0,8.0,16.0,33.0,53.0,48.0,231.0,49.0,47.0,89.0,71.0,27.0,107.0,56.0,0.0,51.0,63.0,88.0,45.0,31.0,134.0,49.0,58.0,73.0,0.0,0.0
5,2020-04-16,22.0,38.0,27.0,114.0,96.0,123.0,70.0,8.0,16.0,37.0,56.0,49.0,238.0,49.0,51.0,106.0,78.0,29.0,117.0,61.0,0.0,52.0,68.0,94.0,47.0,34.0,149.0,53.0,63.0,77.0,0.0,0.0
6,2020-04-17,25.0,40.0,28.0,121.0,107.0,125.0,73.0,8.0,16.0,41.0,61.0,56.0,253.0,53.0,56.0,123.0,80.0,31.0,127.0,64.0,8.0,56.0,79.0,106.0,52.0,35.0,162.0,56.0,68.0,78.0,0.0,0.0
7,2020-04-18,26.0,40.0,29.0,124.0,110.0,134.0,73.0,8.0,16.0,42.0,62.0,58.0,265.0,54.0,58.0,131.0,83.0,31.0,134.0,66.0,9.0,58.0,81.0,106.0,53.0,36.0,169.0,57.0,71.0,78.0,0.0,0.0
8,2020-04-19,27.0,49.0,34.0,134.0,116.0,139.0,73.0,8.0,18.0,43.0,65.0,61.0,269.0,55.0,61.0,140.0,89.0,33.0,147.0,68.0,9.0,68.0,101.0,111.0,78.0,38.0,174.0,58.0,76.0,80.0,0.0,0.0
9,2020-04-20,31.0,51.0,34.0,138.0,120.0,144.0,73.0,8.0,18.0,44.0,68.0,61.0,273.0,56.0,62.0,146.0,91.0,37.0,148.0,75.0,9.0,72.0,142.0,118.0,80.0,40.0,176.0,60.0,78.0,80.0,0.0,0.0
10,2020-04-21,31.0,51.0,35.0,141.0,125.0,151.0,75.0,8.0,18.0,44.0,73.0,62.0,282.0,58.0,63.0,150.0,96.0,40.0,152.0,79.0,9.0,79.0,156.0,124.0,82.0,43.0,183.0,60.0,79.0,91.0,0.0,0.0
11,2020-04-22,32.0,54.0,35.0,146.0,130.0,157.0,77.0,8.0,18.0,45.0,80.0,65.0,293.0,61.0,64.0,155.0,104.0,42.0,166.0,83.0,14.0,87.0,184.0,130.0,88.0,46.0,191.0,62.0,85.0,96.0,0.0,0.0
12,2020-04-23,32.0,56.0,36.0,152.0,147.0,162.0,79.0,9.0,19.0,49.0,84.0,67.0,308.0,63.0,69.0,161.0,112.0,45.0,176.0,87.0,15.0,88.0,193.0,143.0,90.0,48.0,195.0,66.0,89.0,102.0,0.0,0.0
13,2020-04-24,32.0,58.0,39.0,156.0,166.0,172.0,80.0,9.0,19.0,50.0,87.0,71.0,320.0,70.0,72.0,164.0,125.0,50.0,197.0,93.0,15.0,99.0,218.0,156.0,98.0,49.0,205.0,68.0,95.0,109.0,0.0,0.0
14,2020-04-25,33.0,62.0,44.0,169.0,179.0,189.0,84.0,11.0,19.0,54.0,89.0,73.0,329.0,70.0,72.0,166.0,130.0,54.0,208.0,97.0,16.0,110.0,225.0,172.0,102.0,49.0,211.0,68.0,100.0,114.0,0.0,0.0
15,2020-04-26,34.0,65.0,44.0,179.0,186.0,190.0,85.0,11.0,20.0,55.0,92.0,73.0,337.0,72.0,73.0,169.0,135.0,56.0,217.0,101.0,16.0,113.0,228.0,184.0,106.0,50.0,217.0,69.0,101.0,119.0,0.0,0.0
16,2020-04-27,35.0,66.0,47.0,183.0,190.0,192.0,86.0,11.0,20.0,57.0,94.0,73.0,343.0,73.0,74.0,172.0,137.0,59.0,224.0,105.0,17.0,120.0,239.0,189.0,107.0,52.0,225.0,69.0,108.0,122.0,0.0,0.0
17,2020-04-28,35.0,67.0,49.0,191.0,195.0,193.0,86.0,12.0,20.0,59.0,97.0,73.0,346.0,75.0,76.0,179.0,143.0,59.0,237.0,107.0,17.0,126.0,255.0,199.0,108.0,53.0,228.0,71.0,112.0,128.0,0.0,0.0
18,2020-04-29,36.0,68.0,51.0,195.0,209.0,197.0,89.0,12.0,20.0,60.0,102.0,73.0,359.0,78.0,78.0,180.0,145.0,60.0,252.0,111.0,20.0,129.0,263.0,210.0,112.0,54.0,235.0,71.0,120.0,134.0,0.0,0.0
19,2020-04-30,37.0,72.0,58.0,206.0,221.0,202.0,90.0,15.0,20.0,67.0,106.0,78.0,368.0,83.0,78.0,185.0,159.0,67.0,264.0,120.0,20.0,134.0,295.0,219.0,122.0,59.0,243.0,73.0,130.0,136.0,0.0,0.0
20,2020-05-01,41.0,73.0,62.0,208.0,230.0,209.0,92.0,16.0,20.0,67.0,107.0,78.0,383.0,88.0,82.0,190.0,165.0,67.0,289.0,124.0,20.0,148.0,308.0,234.0,124.0,59.0,251.0,75.0,134.0,142.0,0.0,0.0
21,2020-05-02,43.0,74.0,64.0,219.0,250.0,212.0,94.0,16.0,20.0,69.0,112.0,78.0,398.0,90.0,86.0,192.0,176.0,69.0,308.0,128.0,19.0,157.0,324.0,248.0,130.0,61.0,257.0,138.0,145.0,191.0,0.0,0.0
22,2020-05-03,46.0,96.0,67.0,223.0,264.0,214.0,97.0,16.0,21.0,69.0,123.0,78.0,404.0,93.0,89.0,195.0,189.0,72.0,325.0,133.0,19.0,161.0,331.0,254.0,131.0,63.0,264.0,144.0,148.0,196.0,0.0,0.0
23,2020-05-04,45.0,98.0,68.0,226.0,273.0,223.0,98.0,16.0,21.0,71.0,128.0,79.0,415.0,95.0,93.0,202.0,198.0,76.0,354.0,142.0,19.0,163.0,345.0,268.0,133.0,67.0,268.0,147.0,150.0,201.0,0.0,0.0
24,2020-05-05,45.0,98.0,68.0,226.0,273.0,223.0,98.0,16.0,21.0,71.0,128.0,79.0,415.0,95.0,93.0,202.0,198.0,76.0,354.0,142.0,19.0,163.0,345.0,268.0,133.0,67.0,268.0,82.0,147.0,150.0,0.0,0.0
25,2020-05-06,48.0,99.0,70.0,230.0,283.0,226.0,99.0,17.0,21.0,73.0,131.0,81.0,427.0,98.0,96.0,205.0,206.0,79.0,386.0,148.0,20.0,172.0,357.0,276.0,137.0,71.0,273.0,86.0,155.0,153.0,0.0,0.0
26,2020-05-07,48.0,102.0,73.0,238.0,288.0,225.0,99.0,18.0,22.0,74.0,135.0,81.0,430.0,104.0,100.0,208.0,221.0,88.0,404.0,158.0,20.0,177.0,363.0,284.0,141.0,74.0,281.0,88.0,158.0,154.0,0.0,0.0
27,2020-05-08,49.0,103.0,83.0,249.0,299.0,233.0,102.0,18.0,25.0,76.0,136.0,82.0,444.0,107.0,109.0,215.0,235.0,96.0,428.0,168.0,20.0,185.0,371.0,292.0,147.0,77.0,282.0,93.0,164.0,158.0,0.0,0.0
28,2020-05-09,50.0,107.0,87.0,260.0,302.0,241.0,104.0,18.0,26.0,78.0,140.0,82.0,457.0,109.0,117.0,219.0,245.0,98.0,458.0,174.0,21.0,197.0,376.0,302.0,150.0,78.0,292.0,94.0,169.0,162.0,0.0,0.0
29,2020-05-10,51.0,113.0,92.0,268.0,312.0,245.0,104.0,18.0,28.0,82.0,144.0,84.0,470.0,110.0,121.0,224.0,257.0,106.0,483.0,178.0,21.0,202.0,383.0,309.0,151.0,80.0,304.0,97.0,193.0,168.0,0.0,0.0
30,2020-05-11,51.0,115.0,94.0,270.0,320.0,246.0,107.0,18.0,28.0,82.0,148.0,85.0,478.0,113.0,122.0,227.0,263.0,106.0,507.0,180.0,21.0,206.0,392.0,311.0,154.0,81.0,305.0,98.0,198.0,168.0,0.0,0.0
31,2020-05-12,52.0,115.0,95.0,273.0,359.0,247.0,108.0,18.0,28.0,82.0,150.0,85.0,480.0,115.0,125.0,232.0,265.0,105.0,520.0,180.0,21.0,207.0,398.0,315.0,155.0,81.0,307.0,98.0,200.0,171.0,0.0,0.0
32,2020-05-13,53.0,115.0,99.0,284.0,369.0,249.0,108.0,17.0,29.0,83.0,153.0,85.0,482.0,119.0,130.0,235.0,272.0,106.0,540.0,184.0,21.0,213.0,403.0,326.0,156.0,84.0,321.0,100.0,206.0,174.0,0.0,0.0
33,2020-05-14,55.0,119.0,102.0,289.0,379.0,249.0,108.0,17.0,31.0,84.0,154.0,86.0,488.0,125.0,137.0,239.0,282.0,108.0,566.0,189.0,22.0,225.0,406.0,330.0,159.0,87.0,327.0,105.0,214.0,176.0,0.0,0.0
34,2020-05-15,56.0,127.0,109.0,295.0,384.0,253.0,109.0,17.0,31.0,86.0,159.0,87.0,497.0,132.0,139.0,242.0,294.0,109.0,595.0,194.0,22.0,228.0,418.0,334.0,164.0,88.0,332.0,107.0,223.0,179.0,0.0,0.0
35,2020-05-16,57.0,134.0,114.0,314.0,400.0,257.0,112.0,17.0,34.0,89.0,165.0,88.0,513.0,138.0,146.0,250.0,300.0,110.0,616.0,198.0,22.0,234.0,430.0,341.0,168.0,94.0,343.0,114.0,229.0,182.0,0.0,0.0
36,2020-05-17,59.0,0.0,115.0,319.0,409.0,259.0,114.0,17.0,35.0,90.0,167.0,90.0,525.0,139.0,151.0,251.0,308.0,113.0,628.0,199.0,24.0,241.0,442.0,344.0,169.0,95.0,351.0,118.0,239.0,185.0,0.0,0.0
37,2020-05-18,60.0,140.0,117.0,322.0,410.0,259.0,114.0,18.0,36.0,91.0,170.0,91.0,532.0,142.0,161.0,252.0,319.0,119.0,634.0,201.0,24.0,246.0,455.0,350.0,172.0,96.0,354.0,119.0,241.0,187.0,0.0,0.0
38,2020-05-19,60.0,153.0,120.0,328.0,439.0,266.0,116.0,19.0,38.0,97.0,176.0,92.0,541.0,152.0,170.0,261.0,339.0,142.0,663.0,214.0,25.0,257.0,475.0,369.0,177.0,101.0,364.0,127.0,247.0,191.0,0.0,0.0
39,2020-05-20,60.0,159.0,127.0,334.0,465.0,271.0,117.0,19.0,39.0,99.0,182.0,94.0,544.0,158.0,172.0,265.0,348.0,142.0,699.0,219.0,26.0,259.0,487.0,370.0,179.0,103.0,377.0,129.0,253.0,193.0,0.0,0.0
40,2020-05-21,64.0,174.0,130.0,343.0,481.0,279.0,122.0,19.0,46.0,106.0,196.0,97.0,560.0,164.0,183.0,275.0,357.0,150.0,725.0,224.0,28.0,274.0,502.0,381.0,189.0,110.0,380.0,135.0,261.0,197.0,0.0,0.0
41,2020-05-22,67.0,178.0,136.0,354.0,487.0,293.0,123.0,20.0,49.0,110.0,198.0,100.0,571.0,170.0,186.0,282.0,362.0,155.0,739.0,231.0,29.0,279.0,508.0,395.0,193.0,112.0,384.0,136.0,265.0,203.0,0.0,0.0
42,2020-05-23,71.0,184.0,142.0,364.0,497.0,301.0,125.0,20.0,50.0,112.0,207.0,101.0,584.0,175.0,192.0,286.0,377.0,160.0,784.0,244.0,29.0,283.0,522.0,409.0,198.0,114.0,392.0,139.0,274.0,204.0,0.0,0.0
43,2020-05-24,75.0,185.0,145.0,366.0,507.0,307.0,126.0,20.0,51.0,114.0,210.0,103.0,587.0,177.0,201.0,292.0,384.0,164.0,810.0,247.0,29.0,284.0,534.0,412.0,201.0,116.0,400.0,141.0,279.0,208.0,0.0,0.0
44,2020-05-25,75.0,187.0,148.0,370.0,517.0,323.0,126.0,20.0,53.0,116.0,214.0,105.0,601.0,181.0,208.0,299.0,388.0,164.0,825.0,256.0,29.0,289.0,537.0,426.0,202.0,117.0,404.0,145.0,280.0,209.0,0.0,0.0
45,2020-05-26,76.0,189.0,149.0,372.0,519.0,331.0,127.0,20.0,53.0,116.0,216.0,106.0,603.0,184.0,215.0,301.0,388.0,166.0,831.0,262.0,31.0,289.0,538.0,451.0,202.0,120.0,405.0,147.0,282.0,211.0,0.0,0.0
46,2020-05-27,79.0,191.0,151.0,377.0,527.0,334.0,127.0,20.0,54.0,121.0,222.0,108.0,607.0,184.0,217.0,300.0,392.0,167.0,837.0,268.0,31.0,290.0,544.0,457.0,204.0,123.0,409.0,149.0,290.0,214.0,0.0,0.0
47,2020-05-28,81.0,196.0,157.0,383.0,537.0,340.0,127.0,20.0,56.0,124.0,229.0,109.0,615.0,186.0,219.0,302.0,407.0,171.0,860.0,280.0,31.0,296.0,548.0,462.0,206.0,129.0,414.0,149.0,294.0,222.0,0.0,0.0
48,2020-05-29,82.0,200.0,161.0,393.0,548.0,367.0,128.0,20.0,61.0,125.0,234.0,111.0,627.0,191.0,233.0,304.0,419.0,215.0,888.0,285.0,32.0,303.0,559.0,470.0,208.0,135.0,426.0,155.0,298.0,228.0,0.0,0.0
49,2020-05-30,88.0,204.0,166.0,402.0,557.0,369.0,130.0,20.0,65.0,126.0,238.0,112.0,644.0,194.0,238.0,311.0,444.0,223.0,917.0,293.0,32.0,308.0,568.0,480.0,211.0,143.0,439.0,160.0,303.0,234.0,0.0,0.0
50,2020-05-31,90.0,207.0,169.0,411.0,564.0,374.0,131.0,20.0,66.0,128.0,242.0,114.0,648.0,197.0,241.0,314.0,448.0,226.0,939.0,293.0,32.0,310.0,572.0,486.0,213.0,144.0,446.0,165.0,306.0,252.0,0.0,0.0
51,2020-06-01,89.0,207.0,171.0,420.0,571.0,377.0,128.0,20.0,66.0,132.0,245.0,117.0,661.0,198.0,246.0,319.0,466.0,228.0,988.0,298.0,32.0,316.0,576.0,498.0,219.0,146.0,458.0,166.0,309.0,262.0,0.0,0.0
52,2020-06-02,91.0,207.0,171.0,425.0,574.0,381.0,129.0,20.0,66.0,134.0,251.0,119.0,680.0,203.0,251.0,320.0,480.0,230.0,998.0,300.0,33.0,319.0,585.0,504.0,221.0,150.0,466.0,170.0,314.0,263.0,0.0,0.0
53,2020-06-03,91.0,208.0,173.0,431.0,579.0,380.0,131.0,21.0,68.0,135.0,258.0,119.0,683.0,208.0,258.0,324.0,492.0,257.0,997.0,306.0,34.0,318.0,586.0,505.0,223.0,154.0,477.0,177.0,324.0,267.0,0.0,0.0
54,2020-06-04,92.0,215.0,174.0,440.0,582.0,385.0,133.0,21.0,70.0,135.0,261.0,121.0,685.0,211.0,263.0,329.0,495.0,255.0,1000.0,310.0,35.0,321.0,593.0,503.0,226.0,154.0,480.0,179.0,326.0,271.0,0.0,0.0
55,2020-06-05,94.0,217.0,180.0,446.0,591.0,390.0,139.0,22.0,72.0,138.0,268.0,125.0,694.0,215.0,267.0,338.0,507.0,258.0,1019.0,315.0,36.0,326.0,600.0,515.0,231.0,157.0,483.0,187.0,330.0,275.0,0.0,0.0
56,2020-06-06,94.0,217.0,180.0,446.0,591.0,390.0,139.0,22.0,72.0,138.0,268.0,125.0,694.0,215.0,267.0,338.0,507.0,258.0,1019.0,315.0,36.0,326.0,600.0,515.0,231.0,157.0,483.0,187.0,330.0,275.0,0.0,0.0
57,2020-06-07,95.0,219.0,193.0,460.0,598.0,396.0,141.0,22.0,73.0,140.0,279.0,126.0,715.0,227.0,274.0,347.0,517.0,265.0,1041.0,322.0,36.0,331.0,626.0,536.0,239.0,157.0,491.0,191.0,335.0,281.0,0.0,0.0
58,2020-06-08,96.0,219.0,197.0,467.0,601.0,398.0,141.0,22.0,73.0,142.0,283.0,127.0,720.0,233.0,277.0,349.0,520.0,270.0,1056.0,326.0,36.0,338.0,632.0,538.0,239.0,159.0,492.0,193.0,338.0,284.0,0.0,0.0
59,2020-06-09,96.0,223.0,200.0,473.0,602.0,401.0,141.0,22.0,73.0,142.0,283.0,127.0,727.0,235.0,280.0,349.0,524.0,274.0,1065.0,326.0,38.0,341.0,633.0,542.0,242.0,161.0,500.0,193.0,340.0,286.0,0.0,0.0
60,2020-06-10,96.0,225.0,207.0,482.0,610.0,402.0,141.0,22.0,73.0,146.0,285.0,127.0,731.0,240.0,284.0,352.0,527.0,277.0,1074.0,331.0,38.0,346.0,636.0,547.0,243.0,163.0,504.0,195.0,343.0,289.0,0.0,0.0
61,2020-06-11,98.0,227.0,211.0,490.0,612.0,409.0,142.0,23.0,75.0,149.0,289.0,128.0,735.0,243.0,287.0,355.0,532.0,280.0,1085.0,335.0,38.0,347.0,639.0,555.0,248.0,165.0,508.0,200.0,346.0,294.0,0.0,0.0
62,2020-06-12,99.0,227.0,212.0,492.0,615.0,410.0,142.0,23.0,76.0,149.0,292.0,132.0,748.0,244.0,289.0,356.0,541.0,282.0,1092.0,337.0,38.0,353.0,641.0,557.0,249.0,167.0,509.0,204.0,350.0,296.0,0.0,0.0
63,2020-06-13,100.0,227.0,218.0,495.0,618.0,413.0,143.0,23.0,77.0,152.0,295.0,135.0,755.0,246.0,289.0,358.0,548.0,294.0,1102.0,340.0,38.0,360.0,644.0,560.0,249.0,168.0,515.0,205.0,351.0,299.0,0.0,0.0
64,2020-06-14,101.0,228.0,219.0,503.0,621.0,414.0,146.0,23.0,77.0,154.0,295.0,137.0,760.0,248.0,289.0,360.0,550.0,295.0,1108.0,340.0,38.0,361.0,648.0,565.0,250.0,170.0,519.0,205.0,352.0,306.0,0.0,0.0
65,2020-06-15,102.0,229.0,224.0,507.0,624.0,415.0,146.0,23.0,77.0,157.0,297.0,139.0,764.0,249.0,291.0,362.0,556.0,298.0,1113.0,342.0,39.0,365.0,651.0,568.0,251.0,170.0,527.0,208.0,356.0,308.0,0.0,0.0
66,2020-06-16,104.0,229.0,227.0,509.0,628.0,416.0,149.0,23.0,77.0,158.0,299.0,143.0,764.0,253.0,293.0,365.0,558.0,298.0,1113.0,342.0,40.0,365.0,653.0,572.0,253.0,171.0,531.0,213.0,358.0,309.0,0.0,0.0
67,2020-06-17,105.0,229.0,229.0,515.0,631.0,418.0,149.0,24.0,79.0,161.0,304.0,143.0,797.0,254.0,294.0,368.0,564.0,303.0,1116.0,344.0,40.0,369.0,658.0,575.0,254.0,175.0,535.0,214.0,360.0,312.0,0.0,0.0
68,2020-06-18,105.0,229.0,229.0,521.0,633.0,419.0,151.0,24.0,79.0,161.0,305.0,145.0,801.0,254.0,297.0,371.0,579.0,305.0,1118.0,344.0,40.0,373.0,658.0,575.0,258.0,175.0,536.0,214.0,363.0,316.0,0.0,0.0
69,2020-06-19,105.0,229.0,229.0,521.0,633.0,419.0,151.0,24.0,79.0,161.0,305.0,145.0,801.0,254.0,297.0,371.0,579.0,305.0,1118.0,344.0,40.0,373.0,658.0,575.0,258.0,175.0,536.0,214.0,363.0,316.0,0.0,0.0
70,2020-06-20,107.0,233.0,231.0,529.0,642.0,419.0,152.0,24.0,79.0,166.0,312.0,148.0,808.0,256.0,303.0,378.0,582.0,305.0,1133.0,350.0,40.0,378.0,660.0,577.0,262.0,176.0,556.0,218.0,368.0,317.0,0.0,0.0
71,2020-06-21,107.0,234.0,234.0,534.0,643.0,428.0,154.0,24.0,80.0,168.0,317.0,149.0,808.0,260.0,304.0,381.0,589.0,308.0,1145.0,356.0,40.0,378.0,663.0,583.0,264.0,177.0,559.0,222.0,372.0,318.0,0.0,0.0
72,2020-06-22,107.0,236.0,237.0,539.0,646.0,430.0,154.0,24.0,80.0,168.0,322.0,150.0,810.0,261.0,305.0,384.0,591.0,309.0,1152.0,357.0,40.0,379.0,665.0,587.0,269.0,178.0,564.0,226.0,374.0,319.0,0.0,0.0
73,2020-06-23,110.0,264.0,237.0,539.0,650.0,431.0,154.0,24.0,80.0,169.0,326.0,151.0,812.0,261.0,305.0,384.0,599.0,310.0,1155.0,359.0,40.0,383.0,668.0,590.0,270.0,178.0,567.0,227.0,375.0,319.0,0.0,0.0
74,2020-06-24,110.0,274.0,238.0,543.0,650.0,435.0,157.0,24.0,80.0,169.0,327.0,151.0,812.0,262.0,305.0,387.0,602.0,312.0,1160.0,361.0,40.0,384.0,667.0,592.0,274.0,178.0,569.0,229.0,375.0,320.0,0.0,0.0
75,2020-06-25,111.0,287.0,241.0,549.0,650.0,441.0,159.0,24.0,80.0,170.0,328.0,151.0,818.0,263.0,308.0,390.0,609.0,311.0,1163.0,362.0,40.0,386.0,673.0,594.0,276.0,178.0,571.0,231.0,378.0,321.0,0.0,0.0
76,2020-06-26,113.0,288.0,241.0,551.0,653.0,442.0,159.0,24.0,81.0,171.0,330.0,152.0,820.0,265.0,308.0,395.0,613.0,311.0,1168.0,364.0,40.0,391.0,674.0,597.0,278.0,180.0,579.0,237.0,380.0,325.0,0.0,0.0
77,2020-06-27,117.0,297.0,245.0,555.0,655.0,448.0,160.0,24.0,83.0,171.0,335.0,152.0,821.0,267.0,310.0,396.0,614.0,313.0,1180.0,367.0,40.0,393.0,675.0,603.0,280.0,181.0,580.0,238.0,381.0,325.0,0.0,0.0
78,2020-06-28,118.0,298.0,249.0,565.0,656.0,449.0,160.0,24.0,84.0,171.0,337.0,152.0,821.0,268.0,310.0,403.0,618.0,315.0,1188.0,368.0,40.0,395.0,678.0,606.0,284.0,185.0,585.0,240.0,383.0,327.0,0.0,0.0
79,2020-06-29,119.0,302.0,252.0,573.0,661.0,452.0,162.0,24.0,85.0,173.0,341.0,152.0,830.0,269.0,311.0,408.0,629.0,317.0,1200.0,369.0,40.0,400.0,679.0,611.0,286.0,187.0,590.0,244.0,388.0,329.0,0.0,0.0
80,2020-06-30,119.0,307.0,253.0,582.0,665.0,456.0,163.0,24.0,85.0,176.0,343.0,153.0,833.0,271.0,312.0,412.0,635.0,319.0,1210.0,370.0,40.0,404.0,679.0,617.0,291.0,187.0,594.0,248.0,392.0,332.0,0.0,0.0
81,2020-07-01,119.0,309.0,255.0,594.0,671.0,460.0,164.0,25.0,88.0,177.0,344.0,155.0,836.0,274.0,313.0,416.0,641.0,320.0,1218.0,371.0,40.0,406.0,681.0,625.0,293.0,187.0,595.0,249.0,398.0,334.0,0.0,0.0
82,2020-07-02,120.0,325.0,258.0,605.0,675.0,462.0,165.0,25.0,88.0,183.0,348.0,156.0,841.0,279.0,316.0,419.0,651.0,322.0,1239.0,371.0,41.0,407.0,681.0,628.0,295.0,187.0,602.0,251.0,402.0,336.0,0.0,0.0
83,2020-07-03,121.0,328.0,260.0,621.0,679.0,463.0,165.0,26.0,90.0,188.0,352.0,157.0,861.0,282.0,318.0,425.0,659.0,323.0,1244.0,374.0,41.0,408.0,684.0,632.0,299.0,188.0,617.0,255.0,402.0,339.0,0.0,0.0
84,2020-07-04,123.0,328.0,264.0,628.0,682.0,466.0,166.0,26.0,90.0,188.0,354.0,158.0,867.0,283.0,321.0,427.0,668.0,324.0,1259.0,376.0,41.0,410.0,689.0,637.0,307.0,190.0,622.0,255.0,404.0,342.0,0.0,0.0
85,2020-07-05,125.0,330.0,269.0,633.0,683.0,466.0,166.0,26.0,90.0,190.0,358.0,158.0,868.0,285.0,324.0,428.0,671.0,324.0,1266.0,376.0,41.0,414.0,697.0,637.0,309.0,192.0,625.0,257.0,405.0,343.0,0.0,0.0
86,2020-07-06,125.0,331.0,274.0,657.0,686.0,469.0,166.0,26.0,91.0,191.0,359.0,158.0,871.0,286.0,325.0,431.0,675.0,328.0,1269.0,377.0,41.0,416.0,701.0,639.0,311.0,195.0,632.0,261.0,405.0,346.0,0.0,0.0
87,2020-07-07,127.0,338.0,274.0,659.0,688.0,469.0,167.0,27.0,91.0,194.0,360.0,158.0,877.0,288.0,327.0,436.0,682.0,327.0,1274.0,379.0,41.0,418.0,702.0,639.0,313.0,195.0,637.0,263.0,408.0,348.0,0.0,0.0
88,2020-07-08,128.0,340.0,276.0,665.0,692.0,472.0,167.0,27.0,92.0,197.0,364.0,159.0,880.0,288.0,332.0,439.0,687.0,328.0,1282.0,381.0,41.0,419.0,704.0,651.0,320.0,195.0,640.0,269.0,412.0,351.0,0.0,0.0
89,2020-07-09,129.0,341.0,279.0,672.0,694.0,473.0,168.0,28.0,92.0,201.0,371.0,159.0,885.0,289.0,337.0,443.0,690.0,330.0,1293.0,388.0,41.0,423.0,707.0,658.0,335.0,196.0,648.0,272.0,416.0,351.0,0.0,0.0
90,2020-07-10,133.0,346.0,285.0,678.0,696.0,477.0,170.0,28.0,93.0,206.0,371.0,161.0,887.0,293.0,337.0,445.0,695.0,333.0,1301.0,393.0,41.0,426.0,712.0,669.0,352.0,201.0,656.0,277.0,421.0,355.0,0.0,0.0
91,2020-07-11,136.0,347.0,287.0,686.0,704.0,479.0,170.0,28.0,95.0,216.0,378.0,168.0,893.0,297.0,343.0,449.0,703.0,335.0,1326.0,396.0,42.0,429.0,714.0,671.0,363.0,205.0,663.0,281.0,425.0,363.0,0.0,0.0
92,2020-07-12,139.0,351.0,291.0,696.0,714.0,485.0,174.0,28.0,95.0,221.0,388.0,170.0,903.0,300.0,348.0,458.0,720.0,337.0,1338.0,398.0,43.0,433.0,719.0,673.0,380.0,208.0,675.0,286.0,432.0,367.0,0.0,0.0
93,2020-07-13,139.0,352.0,294.0,702.0,717.0,488.0,175.0,28.0,96.0,224.0,389.0,172.0,906.0,305.0,349.0,464.0,730.0,339.0,1353.0,400.0,45.0,439.0,721.0,679.0,384.0,211.0,684.0,292.0,437.0,372.0,0.0,0.0
94,2020-07-14,143.0,360.0,302.0,714.0,722.0,491.0,175.0,28.0,97.0,227.0,393.0,175.0,910.0,308.0,356.0,479.0,739.0,347.0,1371.0,409.0,46.0,442.0,723.0,684.0,394.0,212.0,697.0,298.0,444.0,373.0,0.0,0.0
95,2020-07-15,144.0,365.0,304.0,749.0,727.0,512.0,176.0,29.0,99.0,236.0,398.0,176.0,916.0,311.0,362.0,487.0,754.0,350.0,1389.0,415.0,46.0,446.0,730.0,694.0,406.0,213.0,721.0,313.0,444.0,380.0,0.0,0.0
96,2020-07-16,144.0,376.0,317.0,764.0,730.0,514.0,180.0,29.0,101.0,243.0,406.0,181.0,928.0,317.0,364.0,493.0,770.0,356.0,1411.0,422.0,46.0,448.0,733.0,703.0,412.0,218.0,732.0,315.0,452.0,386.0,0.0,0.0
97,2020-07-17,149.0,377.0,321.0,785.0,737.0,519.0,182.0,29.0,108.0,244.0,408.0,182.0,935.0,318.0,375.0,502.0,778.0,360.0,1433.0,431.0,47.0,450.0,740.0,710.0,420.0,224.0,741.0,320.0,455.0,394.0,0.0,0.0
98,2020-07-18,152.0,382.0,325.0,806.0,742.0,524.0,183.0,29.0,109.0,248.0,413.0,188.0,942.0,321.0,380.0,514.0,788.0,364.0,1455.0,439.0,48.0,455.0,747.0,716.0,428.0,227.0,751.0,324.0,470.0,403.0,0.0,0.0
99,2020-07-19,156.0,387.0,330.0,821.0,755.0,535.0,185.0,30.0,113.0,253.0,420.0,193.0,949.0,325.0,388.0,521.0,795.0,365.0,1472.0,444.0,50.0,460.0,756.0,727.0,437.0,231.0,782.0,330.0,478.0,413.0,0.0,0.0
